ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
kitsch._.pub,326,456,2021-06-02,13:24:37,0,0,"['스트릿하이틴', '패션스타그램', '패션', '패션코디', 'selfie', '댄스팀', '댄스', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '스트릿']",kitsch._.pub_11.png,131
kitsch._.pub,326,456,2021-06-01,08:57:38,0,0,"['스트릿하이틴', '패션스타그램', '패션', '패션코디', 'selfie', '댄스팀', '댄스', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '스트릿']",kitsch._.pub_12.png,124
kitsch._.pub,326,456,2021-05-31,21:58:01,0,0,"['스트릿하이틴', '셀스타그램', '셀피', '셀카', 'selfie', '얼스타그램', '댄스팀', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '댄스']",kitsch._.pub_13.png,119
kitsch._.pub,326,456,2021-05-28,21:26:54,0,0,"['다이어리', '일기', '일기스타그램', '일기장그램', '다이어리꾸미기', '문구', '문구스타그램', '문구덕후', '하이틴다꾸', '하이틴감성', '쿠로미', '일상', '소통', '감성스타그램', '감성', 'follow4followback', 'follow', 'fff', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔해요', '맞팔선팔환영', '좋반']",kitsch._.pub_14.png,112
kitsch._.pub,326,456,2021-05-28,21:14:09,0,1,"['스트릿하이틴', '셀스타그램', '셀피', '셀카', 'selfie', '얼스타그램', '오늘의훈녀', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '하이틴패션']",kitsch._.pub_15.png,98
kitsch._.pub,326,456,2021-05-27,19:58:17,0,0,"['스트릿하이틴', '셀스타그램', '셀피', '셀카', 'selfie', '얼스타그램', '오늘의훈녀', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '하이틴패션']",kitsch._.pub_16.png,82
kitsch._.pub,326,456,2021-05-25,22:15:46,0,1,"['셀스타그램', '셀피', '셀카', 'selfie', '얼스타그램', '오늘의훈녀', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿', '스트릿패션', '데일리']",kitsch._.pub_17.png,76
kitsch._.pub,326,456,2021-05-24,23:35:37,0,1,"['스트릿하이틴', '셀스타그램', '셀피', '셀카', 'selfie', '얼스타그램', '오늘의훈녀', '좋아요', '좋반', '좋아요반사', '선팔맞팔', '선팔하면맞팔', '선팔', '맞팔', '맞팔선팔환영', '맞팔해요', '맞팔환영', 'fff', 'follow4folow', 'followforfollowback', 'f4f', 'like4likes', 'likesforlike', 'likelike', 'liketime', 'instagood', 'instagram', 'instalike', '스트릿패션', '하이틴패션']",kitsch._.pub_18.png,81
ynetia,3392,3087,2021-06-05,11:43:20,0,0,"['초등간식', '초등군것질', '사탕', '편의점사탕', '주말', '늦잠', '맞팔']",ynetia_9.png,99
ynetia,3392,3087,2021-06-04,15:11:18,0,0,"['협찬', '백선생왕타칫솔', '칫솔살균기', '칫솔추천', '이벤트당첨', '왕타칫솔', '인생칫솔', '개운한칫솔', '대왕칫솔']",ynetia_10.png,104
ynetia,3392,3087,2021-06-01,20:04:51,0,0,"['삼계탕', '집밥', '한끼', '오늘뭐먹지', '맞팔']",ynetia_11.png,130
ynetia,3392,3087,2021-05-30,21:59:29,0,0,"['구어유', '후라이드가', '협찬', '이벤트당첨', '구어유후라이드', '치킨', '치킨의혁명', '치킨스타그램', '먹스타그램', '치킨추천', '오늘은뭐먹지', '에어프라이어치킨']",ynetia_12.png,146
ynetia,3392,3087,2021-05-30,13:19:08,0,0,"['주말', '별빛정원', '산책', '초딩맘', '맞팔', '선팔', '부지런해지자']",ynetia_13.png,107
ynetia,3392,3087,2021-05-29,17:15:12,0,0,"['초밥', '두부초밥', '주말', '또비', '맞팔']",ynetia_14.png,119
ynetia,3392,3087,2021-05-26,21:53:19,0,0,"['협찬', '미래가온다', '미래가온다플라스틱', '플라스틱', '온책읽기', '한책읽기', '초등추천도서', '초등과학도서', '와이즈만북스']",ynetia_16.png,107
ynetia,3392,3087,2021-05-24,20:09:11,0,0,"['바싹마늘돼지가', '닥터키친', '빼당빼당', '밀키트', '협찬', '맛신선', '다이어트밀키트', '맛슐랭', '함께해요맛신선', '밀키트맛집', '밀키트추천', '오늘의한끼']",ynetia_17.png,135
ynetia,3392,3087,2021-05-23,19:01:57,0,0,"['유채꽃', '장미축제', '맞팔', '선팔', '다시일상으로']",ynetia_18.png,145
ynetia,3392,3087,2021-05-23,17:16:55,0,0,"['주말일상', '집근처산책', '하이킹', '초딩일상', '맞팔']",ynetia_19.png,158
ynetia,3392,3087,2021-05-20,17:19:20,0,0,"['협찬', '리브러쉬', '리브러쉬치약', '치아관리', '칫솔선택', '구강타입']",ynetia_20.png,86
xxprinxe,216,184,2021-06-09,17:42:10,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_10.png,8
