ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
6x_an,1551,135,2021-05-30,12:33:46,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_9.png,279
6x_an,1551,135,2021-05-28,14:10:24,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_10.png,263
6x_an,1551,135,2021-05-27,14:30:37,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_11.png,276
6x_an,1551,135,2021-05-26,14:08:43,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_12.png,263
6x_an,1551,135,2021-05-22,14:56:31,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'f4follow', '협찬', '협찬문의', '협찬환영', '제품협찬', '광고']",6x_an_13.png,286
6x_an,1551,135,2021-05-20,14:46:53,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_14.png,249
6x_an,1551,135,2021-05-16,12:14:31,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_15.png,334
6x_an,1551,135,2021-05-13,14:14:45,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_16.png,268
6x_an,1551,135,2021-05-12,14:16:29,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_17.png,295
6x_an,1551,135,2021-05-10,14:41:22,0,0,"['일상', '소통', '셀피', '선팔', '맞팔', '팔로우', '맞팔선팔', '좋아요', '좋아요반사', '셀스타그램', '좋반', '좋아요테러', '좋반테러', '맞팔환영', '맞팔해요', '팔로우반사', '선팔하면맞팔', 'like4like', 'like4likes', 'likeforfollow', 'sel', 'daily', 'follow', 'style', 'ootd', 'l4l', 'f4f', 'fff', 'f4follow', 'followforfollowback']",6x_an_18.png,239
hyeonbble__,2691,301,2021-06-07,20:31:15,1,0,"['셀카', '셀피', '셀스타그램', '양산', '창원', '울산', '팔로우', '선팔', '맞팔', '선팔맞팔', '선팔하면맞팔', '팔로잉', '팔로우', '팔로워', '팔로우미', '좋아요', '좋아요반사', '좋반', '일상', '소통', 'instalike', 'likeforlikes', 'like4like', 'likeforlike', 'likeforfollow', 'like4likes', 'follower', 'tt', 'f4f', 'tattoo']",hyeonbble___7.png,175
hyeonbble__,2691,301,2021-05-14,09:15:37,1,0,"['picture', '데일리', '대한민국', 'korea', 'korean', '한국', 'girl', '일상', 'instagram', 'instagood', 'instadaily', 'like4likes', 'likeforfollow', 'likeforlikes', '좋아요반사', '좋아요', '좋반', '맞팔', '맞팔해요', '선팔하면맞팔', '패션', 'fashion', '모델', 'ff', 'likeme', 'love', 'tattoo']",hyeonbble___9.png,227
hyeonbble__,2691,301,2021-04-22,22:54:08,1,0,"['셀카', '셀피', '셀스타그램', '럽스타그램', '먹스타그램', '육아스타그램', '팔로우', '선팔', '맞팔', '선팔맞팔', '선팔하면맞팔', '팔로잉', '팔로우', '팔로워', '팔로우미', '좋아요', '좋아요반사', '좋반', '일상', '소통', 'instalike', 'likeforlikes', 'like4like', 'likeforlike', 'likeforfollow', 'like4likes', 'follower', 'fff', 'f4f', 'ootd']",hyeonbble___14.png,272
jo.xn_j,1145,77,2021-06-07,18:45:06,1,0,['05년생'],jo.xn_j_4.png,599
jo.xn_j,1145,77,2021-05-31,22:38:14,1,1,['05년생'],jo.xn_j_5.png,347
jo.xn_j,1145,77,2021-05-26,23:02:48,1,0,['05년생'],jo.xn_j_6.png,394
jo.xn_j,1145,77,2021-05-20,20:32:24,1,0,"['05년생', '한강', '여의도한강공원', 'selfie', '셀피스타그램', '오늘의훈남', '학생스타그램', '맞팔선팔환영', '좋아요반사', '좋아요테러', '맞팔', '맞팔환영', '좋반', '좋반테러', '좋아요', '선팔', '선팔하면맞팔', 'like4likes', 'likeforlikes', 'following', 'likeforfollow', 'l4like', 'likeforlikeback', 'follow4followback', 'follow', 'fff', 'followforfollow', '05년생', '2005년생']",jo.xn_j_7.png,399
jo.xn_j,1145,77,2021-05-07,22:45:19,0,0,['05년생'],jo.xn_j_8.png,403
jo.xn_j,1145,77,2021-04-30,20:28:04,0,0,['05년생'],jo.xn_j_9.png,652
jo.xn_j,1145,77,2021-04-16,20:05:42,0,0,['05년생'],jo.xn_j_10.png,422
jo.xn_j,1145,77,2021-04-04,21:15:29,0,0,['05년생'],jo.xn_j_11.png,523
jo.xn_j,1145,77,2021-03-27,19:29:56,0,0,['05년생'],jo.xn_j_12.png,272
jo.xn_j,1145,77,2021-03-20,20:08:52,0,0,['05년생'],jo.xn_j_13.png,403
1_ys.7,354,352,2021-05-24,03:24:37,0,0,"['나중에', '누가', '머리', 'insta', 'daily', 'instagram', 'instagood', '일상', 'selfie', '데일리', '소통', '좋아요', 'instadaily', 'ootd', 'follow', 'korea', '셀카', '인스타그램', '맞팔', 'f4f', '팔로우', '셀피', '셀스타그램', '선팔', 'seoul', 'selca', '인스타', 'l4l', 'photography', '서울']",1_ys.7_3.png,70
1_ys.7,354,352,2021-05-24,03:20:13,0,0,['좆맹구들아'],1_ys.7_4.png,67
1_ys.7,354,352,2021-05-24,03:04:21,0,0,['대인배는'],1_ys.7_5.png,54
immortal_crazy_si_ri,1048,703,2021-06-09,01:45:06,0,0,"['수요일', '수요일일상', '불면증', '생각', '생각정리', '생각이많은밤', '생각대로', '불면', '저녁', '새벽', '새벽감성', '새벽글귀', '여행', '힐링', '스트레스', '피곤', '피곤해', '피곤해', '피곤하다', '피곤피곤', '피곤함', '피곤한', '자린이', '자덕', '자덕스타그램', '운동', '운동하는여자', '노래', '선팔하면맞팔', '맞팔']",immortal_crazy_si_ri_17.png,340
immortal_crazy_si_ri,1048,703,2021-06-08,21:50:03,0,0,"['화요일', '화요일그램', '화요일밤', '화요일일상', '화요팅', '화요병', '화요일저녁', '퇴근', '퇴근길', '퇴근하고싶다', '퇴근후', '퇴근샷', '퇴근스타그램', '피부관리', '피부과', '맛사지', '관리하는여자', '피부관리', '피부진정', '피부', '자린이', '자덕', '자덕스타그램', '자덕그램', '자전거', '자전거타는여자', '자전거라이딩', '자전거그램', '선팔하면맞팔', '선팔', '선팔맞팔']",immortal_crazy_si_ri_18.png,194
immortal_crazy_si_ri,1048,703,2021-06-08,15:25:38,0,0,"['화요일', '화요일그램', '화요일', '화요일아침', '출근', '출근스타그램', '출근하기싫다', '출근길', '수업', '강의', '평일', '직장인', '직장', '직장인스타그램', '직장인그램', '직장스타그램', '운동하는직장인', '직장생활', '커피', '스타벅스', '토마토주스', '토마토', '선팔하면맞팔', '선팔', '선팔맞팔', '선팔하면맞팔가요', '자린이', '자덕', '자전거', '자전거타는여자', '자전거라이딩']",immortal_crazy_si_ri_19.png,163
immortal_crazy_si_ri,1048,703,2021-06-08,09:52:03,0,0,"['화요일', '화요일그램', '화요일', '화요일아침', '출근', '출근스타그램', '출근하기싫다', '출근길', '수업', '강의', '평일', '직장인', '직장', '직장인스타그램', '직장인그램', '직장스타그램', '운동하는직장인', '직장생활', '커피', '스타벅스', '스타벅스코리아', '커피한잔할래요', '선팔하면맞팔', '선팔', '선팔맞팔', '선팔하면맞팔가요', '자린이', '자덕', '자전거', '자전거타는여자', '자전거라이딩']",immortal_crazy_si_ri_20.png,158
immortal_crazy_si_ri,1048,703,2021-06-07,22:31:10,0,0,"['월요일', '월요병', '월요일', '월요일시작', '월요일병', '월요일싫어', '월요팅', '월정리맛집', '월요일시작', '월요병시작', '월요일부터', '월요일저녁', '평일', '삼겹살맛집', '삼겹살데이', '인생', '맥주', '맥주잔', '맥주안주', '맥주한잔', '맥주맛집', '맥주', '맥주스타그램', '동성로맛집', '주스', '힐링', '자린이', '자덕', '자덕스타그램', '자전거', '자전거타는여자']",immortal_crazy_si_ri_21.png,199
immortal_crazy_si_ri,1048,703,2021-06-07,20:35:56,0,0,"['월요일', '월요병', '월요일', '월요일시작', '월요일병', '월요일싫어', '월요팅', '월정리맛집', '월요일시작', '월요병시작', '월요일부터', '월요일저녁', '평일', '삼겹살맛집', '삼겹살데이', '고기굽는남자', '맥주', '맥주잔', '맥주안주', '맥주한잔', '맥주맛집', '맥주', '맥주스타그램', '동성로맛집', '고깃집', '힐링', '힐링타임', '자린이', '자덕', '자덕스타그램', '자전거', '자전거타는여자']",immortal_crazy_si_ri_22.png,225
immortal_crazy_si_ri,1048,703,2021-06-07,00:07:14,0,0,"['주말', '주말일상', '주말운동', '주말순삭', '주말스타그램', '주말출근', '일요일', '일요일오후', '강정보', '일요일엔', '일요일그램', '일요일출근', '출근', '출근스타그램', '강정보카페', '출근싫어', '출근길', '출근싫다', '자린이', '자덕', '자덕스타그램', '자전거', '자전거타는여자', '자전거라이딩', '자전거여행', '자전거그램', '로드자전거', '자전거타는남자', '자전거스타그램', '자전거투어']",immortal_crazy_si_ri_23.png,337
immortal_crazy_si_ri,1048,703,2021-06-06,23:42:07,0,0,"['주말', '주말일상', '주말운동', '주말순삭', '주말스타그램', '주말출근', '일요일', '일요일오후', '강정보', '일요일엔', '일요일그램', '일요일출근', '출근', '출근스타그램', '강정보카페', '키위', '과일', '출근싫다', '자린이', '자덕', '자덕스타그램', '자전거', '자전거타는여자', '자전거라이딩', '자전거여행', '자전거그램', '로드자전거', '자전거타는남자', '자전거스타그램', '자전거투어']",immortal_crazy_si_ri_24.png,216
immortal_crazy_si_ri,1048,703,2021-06-06,10:44:10,0,0,"['주말', '주말일상', '주말운동', '주말순삭', '주말스타그램', '주말출근', '일요일', '일요일오후', '일요일점심', '일요일엔', '일요일그램', '일요일출근', '출근', '출근스타그램', '출근샷', '출근싫어', '출근길', '출근싫다', '자린이', '자덕', '자덕스타그램', '자전거', '자전거타는여자', '자전거라이딩', '자전거여행', '자전거그램', '로드자전거', '자전거타는남자', '자전거스타그램', '자전거투어']",immortal_crazy_si_ri_26.png,412
immortal_crazy_si_ri,1048,703,2021-06-05,15:29:35,0,0,"['주말', '주말일상', '주말순삭', '주말스타그램', '토요일', '토요일오후', '토요일점심', '토요일출근', '토요일일상', '출근스타그램', '출근하기싫다', '퇴근', '퇴근길', '퇴근하고싶다', '퇴근후', '퇴근스타그램', '동성로', '대구', '스타벅스', '스타벅스그램', '스타벅스케이크', '케익', '케익스타그램', '힐링', '행복', '행복해', '행복스타그램', '직장인', '직장인스타그램', '선팔하면맞팔']",immortal_crazy_si_ri_27.png,196
immortal_crazy_si_ri,1048,703,2021-06-05,00:10:16,0,0,"['추억', '추억팔이', '추억소환', '추억쌓기', '추억만들기', '추억사진', '추억여행', '우울', '우울증', '감성', '갬성', '힐링', '갬성스타그램', '정리', '불금', '불금', '불금스타그램', '슬픔', '자전거', '자전거타는여자', '자전거라이딩', '자린이', '자덕', '자전거', '자전거그램', '선팔하면', '선팔하면맞팔', '선팔환영', '선팔맞팔', '맞팔', '맞팔해요']",immortal_crazy_si_ri_28.png,275
4upnote_official,687,5658,2021-06-08,15:39:44,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_20.png,26
4upnote_official,687,5658,2021-06-08,15:37:13,1,0,"['사업노트', '내손안에비서', '경영관리플랫폼', '대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_21.png,23
4upnote_official,687,5658,2021-06-08,15:34:07,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_22.png,21
4upnote_official,687,5658,2021-06-07,15:34:47,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_23.png,27
4upnote_official,687,5658,2021-06-07,15:33:13,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_24.png,19
4upnote_official,687,5658,2021-06-07,15:30:32,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_25.png,25
4upnote_official,687,5658,2021-06-04,11:06:41,1,0,"['사업노트', '경영관리플랫폼', '내손안에비서', '대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_26.png,30
4upnote_official,687,5658,2021-06-04,11:05:07,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업', '유튜브', '공식영상', '영상제작', '인터뷰영상']",4upnote_official_27.png,41
4upnote_official,687,5658,2021-06-04,11:00:18,1,0,"['사업노트', '경영관리플랫폼', '내손안에비서', '대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_28.png,30
4upnote_official,687,5658,2021-06-03,15:01:11,1,0,"['사업노트', '경영관리플랫폼서비스', '내손안에비서', '대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_29.png,29
4upnote_official,687,5658,2021-06-03,14:59:41,1,0,"['대구', '사업노트', '내손안에비서', '경영관리플랫폼', '세무', '노무', '정책지원금안내', '서류안내', '개인사업자', '법인사업자', '소상공인', '사업', '선팔', '맞팔', '좋아요', '스타트업']",4upnote_official_30.png,27
monique_cafe_,877,245,2021-06-08,15:08:34,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '카페스타그램', '양주와인', '고읍플라워레슨', '양주개업화분', '고읍와인', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__45.png,54
monique_cafe_,877,245,2021-06-08,14:29:43,0,0,"['수경재배식물', '모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '웨딩부케', '꽃스타그램', '카페스타그램', '양주와인', '고읍플라워레슨', '양주개업화분', '고읍와인', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__46.png,50
monique_cafe_,877,245,2021-06-08,09:40:19,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__48.png,37
monique_cafe_,877,245,2021-06-08,09:33:53,0,0,"['레몬나무', '모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__49.png,39
monique_cafe_,877,245,2021-06-07,19:13:10,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__50.png,37
monique_cafe_,877,245,2021-06-07,19:04:04,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__51.png,39
monique_cafe_,877,245,2021-06-07,19:00:26,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__52.png,35
monique_cafe_,877,245,2021-06-07,14:58:13,0,0,"['모닉취미반', '모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__53.png,39
monique_cafe_,877,245,2021-06-07,14:56:07,0,0,"['구름스무디', '모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__54.png,39
monique_cafe_,877,245,2021-06-07,14:54:42,0,0,"['모닉플라워클래스', '모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__55.png,44
monique_cafe_,877,245,2021-06-06,13:55:06,0,0,"['모닉', '고읍꽃집', '옥정꽃집', '옥정동꽃집', '고읍카페', '옥정카페', '양주카페', '덕정카페', '고읍맛집', '양주맛집', '생화돌상', '고읍동카페', '의정부꽃집', '양주꽃집', '조화인테리어', '옥정동카페', '민락꽃집', '고읍동꽃집', '선팔', '웨딩부케', '꽃스타그램', '감성카페', '카페스타그램', '고읍플라워레슨', '양주개업화분', 'daily', '양주부케', '의정부부케', '양주플라워레슨', '양주브런치카페']",monique_cafe__56.png,37
482_studio2,1899,708,2021-06-02,18:43:48,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_9.png,29
482_studio2,1899,708,2021-06-02,18:42:37,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_10.png,48
482_studio2,1899,708,2021-06-02,18:41:07,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_11.png,36
482_studio2,1899,708,2021-05-27,17:45:45,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_12.png,35
482_studio2,1899,708,2021-05-27,17:44:46,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_13.png,33
482_studio2,1899,708,2021-05-25,01:00:55,0,3,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_14.png,45
482_studio2,1899,708,2021-05-17,12:45:18,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_15.png,32
482_studio2,1899,708,2021-05-17,12:42:48,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_16.png,45
482_studio2,1899,708,2021-05-17,12:41:29,0,0,"['사파리사진관', '아산사진관', '배방사진관', '아산사진잘찍는곳', '아산사진맛집', '배방사진맛집', '아산민증사진', '아산여권사진', '아산이미지사진', '아산', '온양', '배방', '배방민증사진', '배방여권사진', '선팔', '맞팔', '좋반', '팔로우', '소통', '일상', 'selfie', 'camera', '셀카', '좋아요', 'like', 'daily', '북수리', '반려동물', '아산카페', '아산맛집']",482_studio2_17.png,32
